,timestamp,front_cam_ts,back_cam_ts,lidar_ts,tx,ty,tz,qx,qy,qz,qw
32584,1681222405743417,1681222405778619,1681222405756244,1681222405743417,-174.99177284797477,-135.5719675619013,-1.2234791016401052,-0.022278638966146833,0.005311563460586452,0.9737697131850473,0.22638020059830935
32641,1681222411492594,1681222411479143,1681222411492806,1681222411492594,-180.0585906058008,-134.99855518365985,-1.2863597741966393,-0.028811408105851855,0.005876816165240602,0.9992314222480736,-0.02592162392308005
32695,1681222416939088,1681222416979633,1681222416947215,1681222416939088,-184.8960484092779,-134.34386262286873,-1.4046305167222113,-0.0296196267803496,0.0008509817963912736,0.9979536745551203,0.056660541660912736
32748,1681222422285054,1681222422296769,1681222422284797,1681222422285054,-189.84877984607087,-133.81329067544067,-1.6300841847165493,-0.02492398442890182,-0.00020013931658218265,0.9978821401293709,0.060083186959982174
32863,1681222433884038,1681222433914405,1681222433895131,1681222433884038,-194.85245633398935,-133.42095020129827,-1.7128515861559817,-0.03659218151856463,0.02040940553135673,0.9985658586690477,0.03332708085200908
33042,1681222451938504,1681222451915953,1681222451908746,1681222451938504,-199.84980232327837,-133.65968577326743,-1.9162887416474457,-0.01522667559171633,0.009088763514557988,0.9665582504820419,-0.2558333269011202
33100,1681222457789110,1681222457816591,1681222457790806,1681222457789110,-203.75691839964148,-136.80922755194408,-2.3716674665270694,-0.0223787580380017,0.0015150884649946903,0.9417385553175229,-0.33559706364043934
33151,1681222462932600,1681222462916955,1681222462931080,1681222462932601,-207.59671327200033,-140.10066525244025,-2.184712519715397,-0.0191509662490548,-0.0014897510398431092,0.9409570295018937,-0.33798060560413634
33220,1681222469892120,1681222469900867,1681222469871632,1681222469892120,-212.43486602121968,-141.0553597429138,-2.0597693818214218,-0.0023837840833119293,-0.001361510438555621,0.9670226118642553,0.25467573894268664
33275,1681222475439552,1681222475418130,1681222475470125,1681222475439552,-216.28757814765308,-137.8336245631841,-1.8970941338645144,0.001526153044590207,0.0032729873573415125,0.9263840052760784,0.37656292061127544
33364,1681222484416340,1681222484402222,1681222484397860,1681222484416340,-219.8553801894942,-134.3535067204087,-2.13621125162701,0.0033790309105889457,0.002288481438419316,0.9256341366864445,0.3783976612025397
33416,1681222489661360,1681222489702704,1681222489631221,1681222489661360,-223.3550007184859,-130.63646596858604,-1.6495397750706515,0.001354757482327182,0.013981609489516392,0.9218983507926192,0.38717710422246737
33476,1681222495712986,1681222495719843,1681222495698621,1681222495712986,-226.2153786585252,-126.379879348622,-1.5590996782039195,0.012682679390943008,0.0013467985167412288,0.9244993038642526,0.38097030452744474
33530,1681222501159604,1681222501203723,1681222501142975,1681222501159604,-229.81048129319967,-122.96400346179757,-1.35458138631188,0.013173733533552572,0.0037021881868445857,0.922943596731496,0.3846919076348573
33585,1681222506707219,1681222506720851,1681222506680936,1681222506707219,-233.3314852186944,-119.43860120826803,-1.200514147252425,0.019212213752806746,-0.00019042294576447524,0.8915368019889719,0.45254058965035954
33640,1681222512254498,1681222512221368,1681222512233715,1681222512254498,-236.56575199838204,-115.61284465518347,-0.7465104723114772,0.007961729886076815,0.0037821686045100503,0.9098574248290595,0.41482740090464176
33696,1681222517902823,1681222517921865,1681222517907768,1681222517902823,-240.1905691766084,-112.0340119524858,-0.6476758762220052,0.014616638044602935,-1.0084246936151472e-05,0.9151135413134419,0.40293121037635293
33750,1681222523349407,1681222523305633,1681222523377659,1681222523349407,-243.5360693323777,-108.36052341214602,-0.4302131753557822,0.01129472754284105,-0.0016244371923967676,0.914942682472424,0.40342245614703454
33804,1681222528796015,1681222528822743,1681222528769518,1681222528796015,-246.8871391016592,-104.631717353514,-0.2804183955600588,0.012055840263067953,-0.0013135541644723658,0.9135716564479741,0.406496937043704
33855,1681222533940025,1681222533923237,1681222533969980,1681222533940025,-250.17277793003444,-100.97386730312556,0.15619422358255663,0.004473016923459348,-0.0017698213445153871,0.9126471830492296,0.40871992748619074
33910,1681222539487467,1681222539506995,1681222539513059,1681222539487467,-253.41213931911005,-97.21834793766003,0.2452558552220786,-0.007455748559992747,0.0004855775758074609,0.9092837898096874,0.4161095596320282
33966,1681222545135800,1681222545124252,1681222545150879,1681222545135800,-256.7817257826295,-93.30206388436984,0.09329797814966813,-0.013274952324941929,0.006864806302095339,0.90701488606841,0.4208332763999472
34020,1681222550582434,1681222550624752,1681222550604956,1681222550582434,-259.8951601342344,-89.5780761010612,-0.06536505618845256,-0.01534684937929034,0.005312653358745183,0.9036283941733994,0.4280093166883437
34074,1681222556028985,1681222556008527,1681222556046158,1681222556028985,-263.41962258115814,-86.04986730871923,-0.061559621859110125,-0.016558062535571665,0.012263687468799953,0.9271776422327999,0.3740548786987835
34126,1681222561273873,1681222561309017,1681222561261342,1681222561273873,-266.74626808421243,-82.34934358933553,-0.03833205661834915,-0.012036029911597692,0.01075216187980265,0.904918862438412,0.4252780001387896
34181,1681222566821356,1681222566809509,1681222566799459,1681222566821356,-270.11854035444213,-78.66652644305395,-0.06807692842325475,-0.01207666870506476,0.00945356189508716,0.9212415508445123,0.3886885504334821
34237,1681222572469668,1681222572493268,1681222572473443,1681222572469668,-273.596439130864,-74.89259559320712,-0.17877233460944408,-0.015844206388980153,0.011800005307837496,0.9118022788699168,0.4101540262465613
34288,1681222577613714,1681222577627017,1681222577610104,1681222577613714,-276.88400113176704,-71.09936177314351,-0.2506387502090436,-0.01441930508065738,0.011918701695044963,0.9021872965066228,0.4309386385704656
34342,1681222583060269,1681222583010948,1681222583074006,1681222583060269,-280.17128140362365,-67.33740420740124,-0.3937286605663397,-0.02329918504790096,0.01716951229942176,0.9184970225579315,0.3943673102270492
34401,1681222589011540,1681222588994775,1681222589031913,1681222589011540,-283.10700165155833,-63.278282574020295,-0.5363928210689627,-0.025672235820048583,0.015326660795151213,0.784601428059126,0.6192791203201107
34460,1681222594962111,1681222595011925,1681222594970856,1681222594962111,-283.41988239580405,-58.31813448630864,-0.7969726051158919,-0.0031370686555859334,0.02448173979569644,0.5645645601229231,0.825019794108018
34512,1681222600206928,1681222600179038,1681222600217293,1681222600206928,-280.3729283066901,-54.31838545217684,-0.7769964977121162,0.0009734374235093584,0.01234918229772643,0.3965097352538767,0.9179469374452209
34570,1681222606057000,1681222606012923,1681222606023936,1681222606057000,-277.49251334607413,-50.27833521724633,-0.9582762705654775,0.001829748488230964,0.008536824274164223,0.3723691736401372,0.9280436267624186
34625,1681222611604452,1681222611596682,1681222611585656,1681222611604452,-273.7708490136725,-46.983343145665934,-0.8473371654952703,0.006608248232174105,0.00408553488422215,0.3354853782256511,0.9420133759436771
34681,1681222617254036,1681222617213935,1681222617245731,1681222617254036,-269.84658734747626,-43.67185062955716,-0.9002782944836972,0.006666112300333337,0.02246946323685782,0.3529559873625511,0.9353463300583232
34738,1681222623001960,1681222623014445,1681222623030857,1681222623001960,-266.26915651659215,-40.183926804925605,-0.8319755532038435,0.0022567145762121057,0.022370908813344855,0.39236861386760447,0.9195332079537971
34789,1681222628145974,1681222628114822,1681222628173072,1681222628145974,-262.8414485637684,-36.59447489294755,-0.91003092951547,0.0036336165825549206,0.026214674300741037,0.38704730429178086,0.9216799726164733
34841,1681222633390843,1681222633398694,1681222633380387,1681222633390843,-259.42153446678765,-32.84990150484398,-1.0378165105249586,0.005632310890918782,0.02836666029416911,0.4118198257107496,0.9108062586573232
34896,1681222638938281,1681222638899084,1681222638929366,1681222638938281,-255.9326577258585,-29.078056334078767,-1.1844178843931896,0.0035364455698404375,0.03052185706938152,0.3986680548820044,0.9165804339011208
34950,1681222644384867,1681222644416319,1681222644392123,1681222644384867,-252.51248201732167,-25.498796045760873,-1.3618354654455391,0.003493754408606665,0.02638950639913756,0.38650130081730366,0.9219046220182835
35003,1681222649730607,1681222649716700,1681222649727886,1681222649730607,-249.106219267732,-21.80939225687008,-1.467975189194652,0.0056576208641129794,0.02873645058728668,0.41913237587155144,0.9074526209285368
35059,1681222655378924,1681222655383964,1681222655402005,1681222655378924,-245.98752085920407,-17.89659134294677,-1.4646503349350415,0.001858404741639376,0.028117940231314663,0.37612155552642834,0.9261417295626755
35112,1681222660724685,1681222660701075,1681222660733335,1681222660724685,-242.4069982989428,-14.431723743122031,-1.6347448203012247,0.0016454435121812496,0.03062056455708984,0.3628288718828705,0.9313511063342637
35166,1681222666171548,1681222666218205,1681222666203493,1681222666171548,-238.73893192361683,-10.968056604457537,-1.7244371332259218,0.0035274511017367944,0.01749722651236897,0.3663473007406752,0.9303069705173238
35222,1681222671819628,1681222671785355,1681222671808108,1681222671819628,-235.24555168573116,-7.42386113269313,-1.7269989716108536,0.0014437804325630075,0.026445896463758712,0.38417097027147246,0.9228820052742205
35275,1681222677165353,1681222677119215,1681222677145606,1681222677165353,-231.791883636289,-3.9625583553726096,-1.7800106237215647,0.0037812564205751535,0.025741582387784297,0.3851861906337887,0.9224720437937864
35329,1681222682611891,1681222682619597,1681222682623616,1681222682611891,-228.13121364952008,-0.5370904167658757,-1.9470072517686523,6.720436368603627e-05,0.028484134582518368,0.3719714934194796,0.9278070153021805
35381,1681222687856765,1681222687820096,1681222687887676,1681222687856765,-224.5727107650048,2.968156106928223,-2.169479288311815,0.006184533328982414,0.035829117390981,0.40715739321767486,0.9126340356586936
35435,1681222693303429,1681222693320589,1681222693284925,1681222693303429,-221.28322600649804,6.620557179774992,-2.3206138290117457,0.010130641231336758,0.030846865151495095,0.41515068711914566,0.9091731122305962
35487,1681222698548223,1681222698521093,1681222698561839,1681222698548223,-217.9199962357557,10.34852114137722,-2.393890729363073,0.018122690918165606,0.02940456623154633,0.4025792808146634,0.9147332191504624
35541,1681222703995419,1681222704021471,1681222703965840,1681222703995419,-214.5322377287793,14.052306784101372,-2.489644439822236,0.011651886316361092,0.031119123311903824,0.39608201465901777,0.9176136830786814
35598,1681222709744001,1681222709705350,1681222709770252,1681222709744001,-210.8539583484369,17.43889416201612,-2.6034865895685915,0.008912145121658367,0.02784738527345676,0.2920446034571756,0.955957659310444
35661,1681222716098399,1681222716089244,1681222716118997,1681222716098399,-206.39843310415608,19.701701279848145,-2.7238069768438287,0.0011598464549016558,0.011085916539553603,0.2455938067346314,0.9693087430247763
35714,1681222721444229,1681222721406370,1681222721449573,1681222721444229,-202.5224428072711,22.627962439094368,-2.776117691815285,-0.004590104752446085,0.020224015274849648,0.34742488714489417,0.9374784626522796
35773,1681222727395253,1681222727406885,1681222727388906,1681222727395253,-197.86734985294953,24.42961582581733,-2.625648434922976,-0.00497234664937425,-0.007131470132554354,-0.1597720435905727,0.9871156527932476
35826,1681222732740822,1681222732707386,1681222732725449,1681222732740822,-192.89796681207676,23.484205700870223,-2.3854138993631655,0.002034805866557173,-0.003645142241238128,-0.09261782472268211,0.995692980314095
35882,1681222738389083,1681222738424518,1681222738416163,1681222738389083,-187.84693576261745,23.397859546113352,-2.157201623750965,0.002767917408775877,-0.004763439849163873,0.09406310256395514,0.9955509936763984
